"taquilla_id";"pelicula_id";"anio";"recaudacion";"espectadores"
998;686;2022;18.0;6
999;687;2021;8779.0;1596
1000;687;2022;701.0;74
1001;687;2024;244.0;138
1002;687;2025;1103.0;194
1003;688;2025;134062.0;20008
1004;689;2023;1939.0;344
1005;689;2024;82.0;17
1006;690;2021;128.0;26
1007;691;2023;1156.0;220
1008;691;2024;310.0;52
1009;692;2023;39.0;6
1010;692;2024;105.0;18
1011;693;2021;162.0;81
1012;694;2025;1581015.0;236597
1013;695;2025;633741.0;95821
1014;696;2022;493.0;92
1015;697;2021;395.0;92
1016;698;2023;1200.0;150
1017;699;2025;23909.0;4030
1018;700;2024;390.0;60
1019;701;2021;297321.0;46170
1020;701;2022;2329.0;474
1021;702;2021;14.0;6
1022;703;2022;145.0;29
1023;704;2024;169298.0;23937
1024;704;2025;277128.0;41228
1025;705;2023;442292.0;65728
1026;705;2024;5476.0;1123
1027;705;2025;717.0;103
1028;706;2022;689.0;117
1029;707;2025;510.0;102
1030;708;2023;53344.0;8828
1031;709;2023;417.0;81
1032;709;2024;312.0;39
1033;709;2025;200.0;38
1034;710;2025;689219.0;105870
1035;711;2025;55495.0;8704
1036;712;2021;243.0;81
1037;712;2022;112.0;20
1038;713;2022;1003.0;173
1039;714;2025;23.0;3
1040;715;2023;1011.0;215
1041;716;2021;41.0;12
1042;717;2023;441.0;74
1043;717;2024;66.0;22
1044;718;2022;344.0;44
1045;719;2021;2600.0;451
1046;720;2021;119.0;22
1047;721;2025;1406.0;271
1048;722;2022;85167.0;13778
1049;722;2023;1996.0;287
1050;722;2024;1366.0;215
1051;723;2023;1206.0;169
1052;724;2021;706.0;111
1053;724;2023;16.0;3
1054;725;2025;1759.0;338
1055;726;2024;548.0;74
1056;727;2024;2687.0;399
1057;728;2021;2236.0;468
1058;728;2022;301.0;65
1059;728;2023;164.0;41
1060;728;2025;160.0;40
1061;729;2023;650.0;186
1062;729;2025;416.0;99
1063;730;2023;511.0;126
1064;731;2022;12495.0;2148
1065;732;2025;16.0;4
1066;733;2022;561.0;255
1067;733;2023;87.0;27
1068;734;2025;3555.0;866
1069;735;2021;2792.0;516
1070;736;2024;13442979.0;2179045
1071;737;2024;659.0;85
1072;738;2024;412.0;60
1073;738;2025;50.0;8
1074;739;2022;186.0;27
1075;739;2023;694.0;188
1076;740;2021;47.0;22
1077;741;2024;2238.0;356
1078;742;2024;925.0;185
1079;743;2024;82.0;112
1080;744;2022;168.0;24
1081;745;2025;161354.0;25914
1082;746;2023;348.0;58
1083;747;2025;1098.0;161
1084;748;2021;203.0;38
1085;749;2024;746.0;171
1086;750;2025;1055.0;200
1087;751;2025;738.0;124
1088;752;2025;22303.0;3677
1089;753;2025;77019.0;12348
1090;754;2022;192.0;51
1091;754;2023;13246.0;2554
1092;754;2024;1072.0;201
1093;755;2025;175187.0;27208
1094;756;2024;942.0;159
1095;756;2025;450.0;68
1096;757;2025;822109.0;126975
1097;758;2025;253.0;62
1098;759;2023;87.0;16
1099;760;2023;504.0;82
1100;760;2024;90.0;18
1101;761;2024;357.0;84
1102;762;2022;1888.0;398
1103;762;2023;1583.0;301
1104;763;2021;114.0;18
1105;764;2024;1412.0;383
1106;765;2023;89.0;17
1107;766;2025;3974083.0;597938
1108;767;2025;734954.0;122890
1109;768;2021;1898.0;395
1110;768;2022;325.0;49
1111;769;2021;9529.0;1746
1112;769;2022;1248.0;348
1113;770;2022;5830.0;1025
1114;770;2023;469.0;91
1115;771;2023;7417977.0;1245648
1116;771;2024;566.0;177
1117;772;2024;119532.0;19704
1118;773;2025;1295.0;294
1119;774;2025;636712.0;102883
1120;775;2024;2045.0;409
1121;776;2022;4059.0;755
1122;776;2023;12035.0;2248
1123;777;2025;1227314.0;211688
1124;778;2021;546.0;197
1125;778;2023;138.0;41
1126;779;2024;2027017.0;292513
1127;779;2025;69721.0;10301
1128;780;2025;134775.0;21384
1129;781;2021;1181161.0;216848
1130;781;2022;4015.0;1073
1131;781;2023;400.0;70
1132;782;2021;55.0;26
1133;783;2024;540000.0;75615
1134;783;2025;749413.0;111550
1135;784;2023;524.0;89
1136;785;2024;647596.0;91941
1137;785;2025;295681.0;45405
1138;786;2021;2412.0;432
1139;786;2022;2713.0;442
1140;787;2025;3606931.0;587645
1141;788;2024;4115.0;666
1142;789;2023;230.0;71
1143;790;2023;40147.0;7702
1144;790;2024;479.0;84
1145;791;2025;4739.0;759
1146;792;2024;8108000.0;1274000
1147;792;2025;1583340.0;244504
1148;793;2021;8285.0;1654
1149;793;2022;66.0;12
1150;794;2023;182.0;137
1151;794;2024;371.0;65
1152;795;2025;138443.0;20662
1153;796;2025;647170.0;95043
1154;797;2022;81.0;24
1155;798;2021;268.0;35
1156;799;2025;741.0;162
1157;800;2025;1649.0;256
1158;801;2021;1471.0;242
1159;802;2023;2731.0;565
1160;802;2024;1489.0;262
1161;803;2021;7034.0;1162
1162;804;2022;364.0;60
1163;805;2021;718.0;110
1164;805;2022;924.0;162
1165;805;2024;166.0;32
1166;805;2025;203.0;38
1167;806;2021;139.0;23
1168;806;2022;470.0;90
1169;806;2025;534.0;76
1170;807;2025;3946830.0;628500
1171;808;2022;616.0;101
1172;809;2025;66619.0;11055
1173;810;2022;65.0;13
1174;811;2021;407.0;59
1175;811;2022;241.0;39
1176;812;2023;1216.0;216
1177;813;2023;30160.0;4633
1178;813;2024;365.0;81
1179;814;2024;2515.0;435
1180;815;2025;10411.0;1678
1181;816;2023;73286.0;11971
1182;816;2024;284.0;54
1183;817;2024;16288.0;2368
1184;818;2025;9153.0;1283
1185;819;2025;744254.0;127776
1186;820;2021;449.0;85
1187;821;2023;8303.0;1342
1188;821;2024;16646.0;2503
1189;821;2025;725.0;223
1190;822;2022;181.0;122
1191;822;2023;88.0;16
1192;823;2025;531074.0;75353
1193;824;2021;200.0;26
1194;825;2023;6492.0;993
1195;826;2024;382.0;56
1196;827;2021;42.0;14
1197;828;2021;544.0;136
1198;829;2022;38.0;11
1199;830;2025;1453.0;252
1200;831;2024;182.0;28
1201;832;2021;240.0;48
1202;833;2021;859.0;190
1203;833;2022;138.0;181
1204;834;2025;8215.0;1732
1205;835;2022;1387.0;212
1206;836;2021;523.0;125
1207;837;2024;2430999.0;395778
1208;837;2025;10628.0;1976
1209;838;2024;3223.0;582
1210;838;2025;1228.0;204
1211;839;2025;24.0;5
1212;840;2022;7690.0;1306
1213;840;2023;136.0;39
1214;841;2025;254.0;71
1215;842;2025;754.0;164
1216;843;2022;42601.0;7170
1217;843;2024;315.0;44
1218;844;2023;218473.0;35596
1219;844;2024;1097.0;203
1220;845;2021;187.0;29
1221;845;2022;124.0;24
1222;846;2023;693.0;143
1223;846;2025;1977.0;353
1224;847;2021;1292.0;180
1225;848;2023;706.0;154
1226;849;2022;244.0;110
1227;850;2021;1282.0;224
1228;851;2021;14064.0;2541
1229;851;2022;2380.0;388
1230;852;2022;36.0;10
1231;853;2024;168.0;89
1232;854;2021;159789.0;27653
1233;855;2024;478359.0;64378
1234;856;2021;52.0;12
1235;857;2025;2850.0;619
1236;858;2025;45314.0;9353
1237;859;2022;266.0;30
1238;859;2023;565.0;84
1239;860;2022;415.0;67
1240;861;2023;132.0;44
1241;862;2024;3013.0;474
1242;862;2025;432.0;208
1243;863;2023;7000.0;886
1244;864;2023;678.0;107
1245;865;2022;295530.0;50076
1246;866;2022;4618.0;976
1247;866;2024;404.0;79
1248;867;2025;1645.0;240
1249;868;2022;149.0;214
1250;868;2025;362.0;79
1251;869;2021;702.0;137
1252;870;2022;61.0;18
1253;871;2025;111.0;17
1254;872;2022;4495.0;729
1255;872;2023;20.0;10
1256;872;2024;297.0;43
1257;873;2024;980.0;153
1258;874;2025;247.0;133
1259;875;2025;63.0;9
1260;876;2025;696.0;147
1261;877;2023;2034.0;370
1262;877;2024;161.0;167
1263;878;2022;6894.0;1225
1264;878;2023;101.0;29
1265;879;2023;364.0;373
1266;880;2023;1036.0;174
1267;881;2025;816.0;118
1268;882;2025;5.0;1
1269;883;2021;3724.0;632
1270;883;2022;79.0;38
1271;884;2023;8989.0;1485
1272;885;2021;153.0;24
1273;886;2025;1249.0;305
1274;887;2024;1866.0;357
1275;888;2025;5.0;1
1276;889;2023;8517.0;1424
1277;890;2024;1811.0;298
1278;890;2025;320.0;74
1279;891;2025;872.0;133
1280;892;2025;6862.0;1165
1281;893;2025;3092.0;471
1282;894;2022;733288.0;117824
1283;895;2021;224.0;32
1284;895;2022;132.0;41
1285;896;2024;2758.0;503
1286;897;2023;2532.0;389
1287;898;2021;294.0;69
1288;898;2023;598.0;96
1289;898;2024;380.0;69
1290;898;2025;2237.0;357
1291;899;2023;193.0;35
1292;900;2022;7844.0;1460
1293;901;2025;1415112.0;222876
1294;902;2025;255.0;56
1295;903;2023;2978.0;470
1296;903;2024;252.0;74
1297;904;2025;142402.0;19536
1298;905;2023;6758.0;996
1299;906;2021;520.0;89
1300;907;2022;461.0;97
1301;908;2021;286.0;53
1302;909;2021;541.0;128
1303;909;2023;906.0;177
1304;909;2025;1247.0;307
1305;910;2023;223909.0;48442
1306;910;2024;476.0;69
1307;911;2024;13616.0;2447
1308;911;2025;98.0;16
1309;912;2025;3552.0;605
1310;913;2023;136.0;55
1311;913;2024;2901.0;528
1312;913;2025;505.0;129
1313;914;2024;94.0;27
1314;915;2024;273.0;135
1315;916;2023;122.0;31
1316;917;2021;399.0;59
1317;918;2025;14.0;4
1318;919;2023;144.0;69
1319;920;2024;973.0;137
1320;921;2023;140.0;28
1321;921;2024;417.0;74
1322;922;2025;1532.0;310
1323;923;2024;1961118.0;297035
1324;923;2025;2283.0;814
1325;924;2023;622.0;152
1326;924;2024;758.0;120
1327;925;2021;34540.0;5867
1328;926;2025;72.0;13
1329;927;2025;10220.0;1885
1330;928;2022;7430.0;1234
1331;928;2023;1697.0;299
1332;928;2024;510.0;79
1333;929;2021;204.0;38
1334;929;2022;58.0;12
1335;930;2024;30021.0;5139
1336;930;2025;903.0;153
1337;931;2025;81.0;26
1338;932;2022;1376.0;202
1339;933;2023;1389.0;233
1340;934;2023;2006.0;336
1341;934;2024;1252.0;306
1342;935;2024;15.0;3
1343;936;2025;413.0;83
1344;937;2025;2116.0;332
1345;938;2025;16223.0;2307
1346;939;2023;236659.0;38124
1347;939;2024;590.0;118
1348;939;2025;1771.0;269
1349;940;2025;1482.0;287
1350;941;2021;84.0;21
1351;942;2023;483.0;81
1352;943;2024;61.0;13
1353;944;2023;2362.0;483
1354;944;2024;32.0;6
1355;945;2022;31058.0;4806
1356;945;2023;6759.0;931
1357;946;2022;13.0;2
1358;947;2024;762.0;177
1359;947;2025;8032.0;1383
1360;948;2022;71.0;11
1361;949;2025;165.0;51
1362;950;2023;212.0;35
1363;951;2022;85288.0;13044
1364;951;2023;1376.0;197
1365;952;2025;4060.0;616
1366;953;2022;75577.0;12808
1367;953;2024;200.0;40
1368;954;2023;17226.0;2889
1369;955;2025;53.0;16
1370;956;2021;1696.0;434
1371;956;2022;2395.0;601
1372;957;2023;164.0;37
1373;958;2025;93.0;16
1374;959;2023;1431.0;227
1375;959;2024;463.0;102
1376;960;2023;4583.0;774
1377;961;2023;20.0;4
1378;962;2022;117.0;24
1379;962;2023;2448.0;438
1380;963;2022;1694.0;300
1381;964;2022;1188.0;201
1382;964;2023;16.0;3
1383;965;2022;1098.0;206
1384;966;2024;10810.0;1645
1385;966;2025;939.0;291
1386;967;2025;33.0;5
1387;968;2023;322.0;53
1388;969;2025;12288.0;2125
1389;970;2025;175129.0;28423
1390;971;2021;3729.0;605
1391;972;2024;14.0;4
1392;973;2023;262.0;73
1393;973;2024;944.0;147
1394;973;2025;170.0;31
1395;974;2025;3360.0;625
1396;975;2025;301605.0;46700
1397;976;2024;855.0;285
1398;976;2025;547.0;103
1399;977;2022;31.0;5
1400;978;2024;1376.0;249
1401;979;2025;864.0;113
1402;980;2024;25.0;7
1403;981;2024;9527.0;1630
1404;981;2025;6945.0;477
1405;982;2025;3895.0;575
1406;983;2021;36.0;10
1407;984;2022;1176.0;196
1408;984;2023;98.0;15
1409;985;2025;15135.0;3041
1410;986;2023;1019.0;188
1411;987;2024;24.0;4
1412;988;2025;27139.0;3795
1413;989;2024;26527.0;4072
1414;989;2025;792.0;133
1415;990;2021;151.0;25
1416;991;2025;1118.0;162
1417;992;2025;1390.0;226
1418;993;2024;2885.0;509
1419;994;2024;5767.0;1065
1420;995;2025;229.0;50
1421;996;2025;318.0;82
1422;997;2021;227.0;49
1423;998;2025;65.0;8
1424;999;2024;7971.0;1320
1425;1000;2024;1150.0;230
1426;1001;2023;11.0;2
1427;1001;2025;60.0;16
1428;1002;2021;425.0;121
1429;1003;2025;460.0;120
1430;1004;2025;11143.0;1869
1431;1005;2021;1599.0;228
1432;1006;2024;523.0;121
1433;1006;2025;177.0;32
1434;1007;2024;6982.0;1073
1435;1008;2022;91.0;33
1436;1009;2024;49253.0;8392
1437;1009;2025;105.0;21
1438;1010;2024;7.0;2
1439;1011;2022;171.0;29
1440;1012;2024;153.0;31
1441;1013;2025;212923.0;26577
1442;1014;2025;2750.0;407
1443;1015;2022;579773.0;99876
1444;1015;2023;1053.0;207
1445;1016;2021;2330.0;606
1446;1017;2024;5924.0;963
1447;1017;2025;312.0;52
1448;1018;2024;241.0;38
1449;1019;2025;918.0;202
1450;1020;2025;57.0;9
1451;1021;2023;1244.0;209
1452;1022;2022;115.0;21
1453;1023;2025;54400.0;9175
1454;1024;2025;260.0;34
1455;1025;2024;52750.0;7446
1456;1026;2025;4039.0;625
1457;1027;2025;16803.0;2550
1458;1028;2025;25534.0;4355
1459;1029;2023;2943.0;531
1460;1030;2025;922.0;155
1461;1031;2025;120800.0;18134
1462;1032;2021;418.0;107
1463;1033;2025;643.0;145
1464;1034;2025;9875.0;1701
1465;1035;2022;739.0;130
1466;1036;2025;15.0;5
1467;1037;2021;10434.0;2034
1468;1038;2025;5472.0;910
1469;1039;2025;3445.0;580
1470;1040;2024;56.0;16
1471;1041;2025;11.0;20
1472;1042;2025;339.0;47
1473;1043;2025;165.0;23
1474;1044;2021;1796.0;291
1475;1045;2025;10795.0;1769
1476;1046;2024;3974.0;683
1477;1047;2025;105.0;30
1478;1048;2025;641.0;109
1479;1049;2023;35994.0;6337
1480;1049;2024;3263.0;751
1481;1049;2025;884.0;163
1482;1050;2022;1225.0;164
1483;1051;2025;25.0;5
1484;1052;2025;218.0;33
1485;1053;2024;394.0;130
1486;1054;2021;75.0;26
1487;1054;2025;216.0;38
1488;1055;2025;819.0;178
1489;1056;2025;294.0;37
1490;1057;2025;639.0;94
1491;1058;2023;105109.0;17304
1492;1058;2024;176.0;44
1493;1059;2024;1290.0;772
1494;1060;2022;340.0;62
1495;1060;2024;1744.0;431
1496;1061;2025;11.0;5
1497;1062;2023;391703.0;66185
1498;1062;2024;3784.0;959
1499;1062;2025;83.0;15
1500;1063;2025;4035.0;550
1501;1064;2024;338.0;82
1502;1065;2021;464.0;161
1503;1065;2022;93.0;23
1504;1065;2024;139.0;35
1505;1066;2021;53.0;9
1506;1067;2023;854.0;190
1507;1068;2023;258.0;35
1508;1068;2024;644.0;134
1509;1068;2025;64.0;16
1510;1069;2025;471.0;69
1511;1070;2024;42.0;12
1512;1071;2021;2487.0;420
1513;1072;2025;1404.0;268
1514;1073;2024;52.0;15
1515;1074;2021;82.0;15
1516;1074;2024;283.0;45
1517;1074;2025;1011.0;195
1518;1075;2021;336.0;48
1519;1076;2022;174752.0;29236
1520;1076;2023;5337.0;1560
1521;1077;2021;130827.0;21763
1522;1077;2022;406.0;78
1523;1077;2024;37.0;6
1524;1078;2021;829.0;137
1525;1079;2023;1969.0;398
1526;1080;2025;557.0;92
1527;1081;2021;21943.0;3772
1528;1081;2022;378.0;97
1529;1081;2023;165.0;33
1530;1082;2021;114.0;19
1531;1083;2022;347.0;66
1532;1084;2021;120.0;30
1533;1085;2024;552.0;86
1534;1086;2025;8953.0;1625
1535;1087;2025;64.0;11
1536;1088;2025;1186.0;329
1537;1089;2025;111.0;33
1538;1090;2021;93.0;31
1539;1091;2025;461.0;60
1540;1092;2023;289.0;64
1541;1093;2022;112.0;61
1542;1094;2025;6710.0;1044
1543;1095;2025;183152.0;28152
1544;1096;2021;1326.0;350
1545;1096;2022;510.0;99
1546;1097;2023;348.0;99
1547;1098;2023;271.0;51
1548;1099;2025;3002.0;446
1549;1100;2024;98.0;28
1550;1101;2025;9.0;2
1551;1102;2025;25918.0;4205
1552;1103;2023;868.0;127
1553;1103;2024;2008.0;325
1554;1104;2025;6537.0;1058
1555;1105;2021;140.0;27
1556;1106;2025;38229.0;6039
1557;1107;2021;7.0;1
1558;1108;2025;12225.0;2102
1559;1109;2024;256.0;86
1560;1110;2025;116.0;33
1561;1111;2025;2522.0;451
1562;1112;2025;126.0;33
1563;1113;2022;237.0;99
1564;1114;2024;103816.0;18163
1565;1115;2025;15461.0;2693
1566;1116;2025;827576.0;124798
1567;1117;2023;211.0;37
1568;1117;2025;27.0;6
1569;1118;2022;42.0;13
1570;1119;2025;313.0;344
1571;1120;2023;105.0;30
1572;1121;2022;45.0;10
1573;1121;2023;5.0;1
1574;1122;2022;993.0;157
1575;1123;2023;2877.0;638
1576;1124;2024;66763.0;11844
1577;1124;2025;2782.0;662
1578;1125;2024;359.0;55
1579;1126;2021;42.0;44
1580;1127;2024;59.0;8
1581;1128;2024;161.0;53
1582;1129;2022;252.0;53
1583;1130;2021;174.0;33
1584;1131;2025;3656.0;540
1585;1132;2022;432.0;78
1586;1133;2024;2802.0;418
1587;1133;2025;311.0;114
1588;1134;2024;285.0;20
1589;1135;2024;188.0;34
1590;1136;2022;19410.0;3495
1591;1136;2023;2688.0;585
1592;1137;2023;335.0;70
1593;1138;2022;52.0;15
1594;1138;2025;179.0;51
1595;1139;2023;5.0;1
1596;1139;2025;26.0;6
1597;1140;2021;160.0;40
1598;1140;2022;360.0;77
1599;1141;2025;8522.0;1344
1600;1142;2024;252.0;63
1601;1143;2024;7982.0;1632
1602;1144;2023;777.0;174
1603;1145;2024;90304.0;14183
1604;1145;2025;234.0;113
1605;1146;2023;97.0;18
1606;1147;2021;240946.0;37591
1607;1147;2022;8154.0;1245
1608;1148;2022;122.0;35
1609;1149;2025;46.0;13
1610;1150;2022;28.0;8
1611;1151;2025;99.0;33
1612;1152;2022;104.0;18
1613;1153;2024;435.0;92
1614;1154;2021;391.0;72
1615;1155;2025;1062.0;195
1616;1156;2023;37743.0;6570
1617;1157;2022;7205.0;1285
1618;1157;2023;184.0;94
1619;1158;2025;2877.0;939
1620;1159;2025;1777.0;349
1621;1160;2021;242.0;39
1622;1160;2022;197.0;34
1623;1161;2023;459.0;72
1624;1162;2021;53224.0;9456
1625;1163;2025;4026.0;639
1626;1164;2025;249.0;83
1627;1165;2021;41.0;9
1628;1165;2023;174.0;41
1629;1166;2022;737.0;267
1630;1167;2025;1007.0;220
1631;1168;2021;125764.0;22373
1632;1169;2024;507.0;102
1633;1170;2021;77.0;10
1634;1171;2022;242733.0;41806
1635;1171;2023;1751.0;575
1636;1171;2024;205.0;33
1637;1172;2024;11069.0;1858
1638;1173;2021;57061.0;11078
1639;1173;2022;400.0;146
1640;1174;2024;91.0;26
1641;1175;2023;7297.0;1890
1642;1176;2023;1230.0;213
1643;1177;2021;814.0;169
1644;1178;2024;116193.0;19675
1645;1179;2023;475.0;99
1646;1180;2021;6137.0;1084
1647;1180;2022;200.0;29
1648;1180;2023;31.0;8
1649;1180;2024;614.0;189
1650;1181;2021;2107.0;344
1651;1182;2024;118231.0;19470
1652;1182;2025;410.0;90
1653;1183;2024;238123.0;38233
1654;1184;2022;639.0;97
1655;1185;2024;833.0;154
1656;1186;2022;3525771.0;556338
1657;1186;2023;3276371.0;511766
1658;1186;2024;854.0;285
1659;1186;2025;144.0;36
1660;1187;2021;5628247.0;887897
1661;1187;2022;555511.0;85096
1662;1188;2023;235.0;47
1663;1189;2025;1185.0;212
1664;1190;2023;400.0;68
1665;1190;2024;122.0;19
1666;1191;2025;110.0;22
1667;1192;2022;1410.0;294
1668;1193;2022;30842.0;4989
1669;1194;2025;776.0;161
1670;1195;2023;331.0;99
1671;1195;2024;500.0;88
1672;1196;2024;320.0;80
1673;1197;2024;426.0;91
1674;1198;2022;303.0;126
1675;1198;2023;13675.0;2353
1676;1199;2023;51302.0;8712
1677;1199;2024;525.0;358
1678;1200;2023;1101997.0;172426
1679;1201;2023;86.0;16
1680;1202;2021;803.0;153
1681;1203;2025;1676.0;367
1682;1204;2025;26907.0;5913
1683;1205;2022;701.0;111
1684;1205;2023;661.0;121
1685;1205;2024;10.0;2
1686;1206;2024;25333.0;4280
1687;1207;2023;3816303.0;600083
1688;1207;2024;211936.0;32028
1689;1208;2023;68.0;13
1690;1209;2021;2618.0;1676
1691;1210;2022;316.0;48
1692;1211;2024;165301.0;28670
1693;1211;2025;163.0;62
1694;1212;2023;149549.0;24217
1695;1213;2024;7022.0;1226
1696;1214;2021;875.0;185
1697;1214;2022;83.0;62
1698;1215;2025;42.0;16
1699;1216;2023;96.0;15
1700;1216;2024;110.0;54
1701;1217;2022;31.0;9
1702;1218;2021;208.0;49
1703;1219;2022;62039.0;10576
1704;1220;2025;113411.0;18512
1705;1221;2024;18967.0;3196
1706;1221;2025;444.0;97
1707;1222;2025;107.0;27
1708;1223;2023;622.0;95
1709;1224;2025;908.0;183
1710;1225;2025;5902.0;1067
1711;1226;2023;283.0;63
1712;1226;2024;297.0;54
1713;1227;2025;4815.0;834
1714;1228;2022;96416.0;16489
1715;1228;2023;5770.0;1577
1716;1229;2022;10975.0;1844
1717;1229;2023;843.0;154
1718;1230;2023;14081.0;2339
1719;1231;2021;124.0;22
1720;1231;2025;1136.0;192
1721;1232;2025;12505.0;2097
1722;1233;2024;30.0;6
1723;1233;2025;50.0;10
1724;1234;2024;15603.0;2829
1725;1235;2021;471.0;121
1726;1236;2024;4569.0;739
1727;1236;2025;3889.0;676
1728;1237;2021;318.0;53
1729;1238;2024;1176.0;216
1730;1239;2022;344.0;64
1731;1240;2025;145.0;33
1732;1241;2021;560.0;107
1733;1242;2022;784.0;130
1734;1243;2021;6353.0;1243
1735;1243;2022;308.0;77
1736;1244;2021;116.0;19
1737;1245;2024;375.0;52
1738;1246;2021;76.0;38
1739;1246;2024;37.0;5
1740;1246;2025;92.0;23
1741;1247;2024;5.0;2
1742;1248;2025;60.0;17
1743;1249;2022;866.0;233
1744;1249;2023;440.0;118
1745;1249;2025;522.0;74
1746;1250;2025;423539.0;69030
1747;1251;2023;3571.0;687
1748;1251;2024;729.0;137
1749;1252;2023;2600.0;400
1750;1253;2024;44844.0;8241
1751;1254;2025;9868.0;1659
1752;1255;2023;24447.0;4709
1753;1256;2022;1075486.0;170240
1754;1257;2021;1807.0;310
1755;1257;2023;91.0;28
1756;1257;2025;76.0;13
1757;1258;2021;1748.0;306
1758;1259;2024;54475.0;8203
1759;1260;2023;384908.0;64690
1760;1261;2025;2737.0;236
1761;1262;2024;577693.0;97618
1762;1262;2025;7521.0;1999
1763;1263;2024;4212.0;851
1764;1263;2025;1343.0;216
1765;1264;2023;75963.0;12359
1766;1265;2024;288220.0;46522
1767;1266;2021;460.0;75
1768;1267;2021;16452.0;3168
1769;1267;2022;102.0;34
1770;1268;2024;4162.0;830
1771;1269;2023;1375535.0;221975
1772;1270;2021;10.0;63
1773;1270;2022;582.0;107
1774;1271;2024;1060323.0;157659
1775;1271;2025;15627.0;2340
1776;1272;2024;85836.0;13650
1777;1273;2024;5211627.0;818250
1778;1273;2025;84.0;25
1779;1274;2025;37928.0;6404
1780;1275;2024;108332.0;17031
1781;1275;2025;140.0;35
1782;1276;2023;103392.0;15578
1783;1277;2023;383.0;84
1784;1278;2024;550028.0;89305
1785;1278;2025;22969.0;4580
1786;1279;2025;198.0;30
1787;1280;2021;2944.0;477
1788;1280;2022;5367.0;865
1789;1281;2023;12.0;2
1790;1282;2025;5732.0;1034
1791;1283;2022;70.0;18
1792;1284;2025;284104.0;46612
1793;1285;2022;580.0;139
1794;1286;2023;4676.0;820
1795;1286;2024;645.0;140
1796;1287;2025;247.0;59
1797;1288;2024;374108.0;66029
1798;1288;2025;10408.0;2168
1799;1289;2022;1580.0;271
1800;1290;2021;380905.0;66339
1801;1290;2022;1147.0;337
1802;1290;2023;737.0;137
1803;1290;2024;275.0;50
1804;1290;2025;528.0;96
1805;1291;2024;71738.0;12049
1806;1291;2025;6215.0;1375
1807;1292;2022;6378.0;1058
1808;1293;2025;17.0;4
1809;1294;2025;70.0;20
1810;1295;2022;12.0;3
1811;1295;2023;1908.0;436
1812;1296;2022;710.0;128
1813;1297;2024;4836.0;825
1814;1297;2025;2287.0;350
1815;1298;2023;1022.0;205
1816;1299;2024;440623.0;51860
1817;1300;2021;632.0;123
1818;1301;2025;75.0;15
1819;1302;2025;20.0;9
1820;1303;2021;414.0;87
1821;1303;2023;150.0;30
1822;1304;2023;10.0;5
1823;1305;2021;190.0;38
1824;1306;2021;1814261.0;295223
1825;1306;2022;1957482.0;312163
1826;1307;2024;519.0;97
1827;1308;2021;24899.0;4436
1828;1308;2022;76.0;36
1829;1309;2025;2834.0;518
1830;1310;2021;37543.0;6105
1831;1311;2023;8352.0;1497
1832;1311;2024;195.0;39
1833;1311;2025;901.0;118
1834;1312;2025;78252.0;12949
1835;1313;2021;281.0;53
1836;1313;2023;160.0;40
1837;1313;2024;156.0;39
1838;1313;2025;88.0;21
1839;1314;2021;1707.0;387
1840;1315;2025;32.0;7
1841;1316;2022;265.0;62
1842;1317;2022;718.0;119
1843;1318;2023;137.0;27
1844;1319;2021;5466.0;1109
1845;1319;2025;14.0;2
1846;1320;2023;382.0;44
1847;1321;2021;30.0;6
1848;1322;2023;511.0;87
1849;1322;2024;158.0;31
1850;1323;2023;21874.0;3734
1851;1324;2021;546.0;107
1852;1324;2022;45.0;13
1853;1324;2023;10.0;2
1854;1325;2024;50890.0;8479
1855;1326;2021;99.0;19
1856;1326;2022;270.0;64
1857;1327;2025;480.0;80
1858;1328;2021;82958.0;15061
1859;1329;2022;43.0;11
1860;1329;2023;144.0;72
1861;1330;2023;572.0;103
1862;1331;2023;359.0;70
1863;1332;2025;38371.0;6216
1864;1333;2023;26933.0;4508
1865;1334;2021;2892.0;520
1866;1334;2022;106.0;49
1867;1334;2025;534.0;165
1868;1335;2021;551.0;131
1869;1336;2024;3076.0;650
1870;1336;2025;2028.0;490
1871;1337;2022;34485.0;5851
1872;1338;2024;7125.0;1229
1873;1339;2023;2297.0;353
1874;1339;2024;261.0;44
1875;1340;2025;3309.0;684
1876;1341;2023;74.0;43
1877;1341;2024;5972.0;944
1878;1341;2025;32.0;9
1879;1342;2025;196.0;49
1880;1343;2021;72.0;12
1881;1343;2023;1913.0;492
1882;1343;2024;179.0;43
1883;1344;2024;8212.0;1218
1884;1344;2025;1459.0;311
1885;1345;2021;3522415.0;597700
1886;1346;2025;1188.0;214
1887;1347;2022;207.0;47
1888;1347;2024;461.0;79
1889;1348;2021;2045.0;323
1890;1348;2022;22.0;4
1891;1349;2022;182074.0;31647
1892;1350;2024;303.0;152
1893;1350;2025;3541.0;579
1894;1351;2021;4014.0;672
1895;1351;2022;504.0;72
1896;1352;2023;2961.0;299
1897;1352;2024;326.0;71
1898;1353;2024;488.0;104
1899;1354;2025;28.0;21
1900;1355;2022;32.0;9
1901;1356;2023;49635.0;11111
1902;1356;2024;260.0;123
1903;1356;2025;126.0;55
1904;1357;2022;5984.0;1011
1905;1358;2024;1832.0;345
1906;1359;2024;28.0;10
1907;1360;2023;216346.0;35929
1908;1361;2022;377345.0;61463
1909;1361;2023;10029.0;2680
1910;1362;2025;120279.0;21978
1911;1363;2021;264.0;52
