"icaa_id";"tmdb_id";"gui_id";"fuente_credito";"metodo_match_persona"
137420.0;"";"gui_0373";"icaa";"busqueda_nombre_exacta"
137623.0;"";"gui_0374";"icaa";"busqueda_nombre_aproximada"
137821.0;"";"gui_0375";"icaa";"busqueda_nombre_exacta"
137919.0;"";"gui_0376";"icaa";"busqueda_nombre_exacta"
137921.0;"";"gui_0370";"icaa";"busqueda_nombre_exacta"
137921.0;"";"gui_0377";"icaa";"busqueda_nombre_exacta"
138122.0;"";"gui_0378";"icaa";"busqueda_nombre_exacta"
13821.0;"";"gui_0379";"icaa";"busqueda_nombre_exacta"
138421.0;"";"gui_0380";"icaa";"busqueda_nombre_exacta"
138421.0;"";"gui_0381";"icaa";"busqueda_nombre_exacta"
138521.0;"";"gui_0382";"icaa";"busqueda_nombre_exacta"
138521.0;"";"gui_0362";"icaa";"busqueda_nombre_exacta"
138910.0;"";"gui_0383";"icaa";"busqueda_nombre_exacta"
138910.0;"";"gui_0384";"icaa";"busqueda_nombre_aproximada"
138919.0;"";"gui_0250";"icaa";"busqueda_nombre_exacta"
138919.0;"";"gui_0251";"icaa";"busqueda_nombre_exacta"
139022.0;"";"gui_0385";"icaa";"busqueda_nombre_exacta"
13923.0;"";"gui_0386";"icaa";"busqueda_nombre_aproximada"
139419.0;"";"gui_0387";"icaa";"busqueda_nombre_exacta"
139421.0;"";"gui_0201";"icaa";"busqueda_nombre_exacta"
139421.0;"";"gui_0273";"icaa";"busqueda_nombre_exacta"
140423.0;"";"gui_0388";"icaa";"busqueda_nombre_exacta"
140922.0;"";"gui_0389";"icaa";"busqueda_nombre_exacta"
141023.0;"";"gui_0390";"icaa";"busqueda_nombre_exacta"
141123.0;"";"gui_0391";"icaa";"busqueda_nombre_aproximada"
141223.0;"";"gui_0392";"icaa";"busqueda_nombre_exacta"
14124.0;"";"gui_0393";"icaa";"busqueda_nombre_exacta"
141422.0;"";"gui_0394";"icaa";"busqueda_nombre_exacta"
141422.0;"";"gui_0395";"icaa";"busqueda_nombre_exacta"
141422.0;"";"gui_0396";"icaa";"busqueda_nombre_exacta"
1415.0;"";"gui_0397";"icaa";"busqueda_nombre_aproximada"
141621.0;"";"gui_0398";"icaa";"busqueda_nombre_exacta"
141920.0;"";"gui_0399";"icaa";"busqueda_nombre_exacta"
141920.0;"";"gui_0400";"icaa";"busqueda_nombre_exacta"
141924.0;"";"gui_0401";"icaa";"busqueda_nombre_exacta"
1421.0;"";"gui_0263";"icaa";"busqueda_nombre_exacta"
142106.0;"";"gui_0359";"icaa";"busqueda_nombre_exacta"
142106.0;"";"gui_0402";"icaa";"busqueda_nombre_aproximada"
142121.0;"";"gui_0403";"icaa";"busqueda_nombre_exacta"
142225.0;"";"gui_0404";"icaa";"busqueda_nombre_exacta"
1424.0;"";"gui_0405";"icaa";"busqueda_nombre_aproximada"
142421.0;"";"gui_0406";"icaa";"busqueda_nombre_exacta"
142421.0;"";"gui_0407";"icaa";"busqueda_nombre_exacta"
142721.0;"";"gui_0383";"icaa";"busqueda_nombre_exacta"
142819.0;"";"gui_0408";"icaa";"busqueda_nombre_exacta"
142922.0;"";"gui_0409";"icaa";"busqueda_nombre_exacta"
143020.0;"";"gui_0054";"icaa";"busqueda_nombre_exacta"
143020.0;"";"gui_0268";"icaa";"busqueda_nombre_exacta"
143120.0;"";"gui_0410";"icaa";"busqueda_nombre_exacta"
143221.0;"";"gui_0411";"icaa";"busqueda_nombre_exacta"
143223.0;"";"gui_0412";"icaa";"busqueda_nombre_exacta"
143421.0;"";"gui_0413";"icaa";"busqueda_nombre_exacta"
143608.0;"";"gui_0414";"icaa";"busqueda_nombre_exacta"
143608.0;"";"gui_0415";"icaa";"busqueda_nombre_exacta"
143722.0;"";"gui_0416";"icaa";"busqueda_nombre_exacta"
143921.0;"";"gui_0417";"icaa";"busqueda_nombre_exacta"
144019.0;"";"gui_0100";"icaa";"busqueda_nombre_exacta"
144223.0;"";"gui_0367";"icaa";"busqueda_nombre_exacta"
144223.0;"";"gui_0418";"icaa";"busqueda_nombre_exacta"
144321.0;"";"gui_0390";"icaa";"busqueda_nombre_exacta"
144321.0;"";"gui_0419";"icaa";"busqueda_nombre_exacta"
144322.0;"";"gui_0420";"icaa";"busqueda_nombre_exacta"
144323.0;"";"gui_0186";"icaa";"busqueda_nombre_exacta"
144420.0;"";"gui_0421";"icaa";"busqueda_nombre_exacta"
144423.0;"";"gui_0422";"icaa";"busqueda_nombre_exacta"
144423.0;"";"gui_0407";"icaa";"busqueda_nombre_exacta"
144519.0;"";"gui_0423";"icaa";"busqueda_nombre_exacta"
144521.0;"";"gui_0424";"icaa";"busqueda_nombre_exacta"
144522.0;"";"gui_0425";"icaa";"busqueda_nombre_exacta"
144721.0;"";"gui_0426";"icaa";"busqueda_nombre_exacta"
144723.0;"";"gui_0279";"icaa";"busqueda_nombre_exacta"
145017.0;"";"gui_0427";"icaa";"busqueda_nombre_exacta"
145017.0;"";"gui_0428";"icaa";"busqueda_nombre_exacta"
145021.0;"";"gui_0354";"icaa";"busqueda_nombre_exacta"
14506.0;"";"gui_0250";"icaa";"busqueda_nombre_exacta"
14506.0;"";"gui_0429";"icaa";"busqueda_nombre_exacta"
145221.0;"";"gui_0417";"icaa";"busqueda_nombre_exacta"
145419.0;"";"gui_0430";"icaa";"busqueda_nombre_exacta"
145419.0;"";"gui_0431";"icaa";"busqueda_nombre_exacta"
145419.0;"";"gui_0432";"icaa";"busqueda_nombre_exacta"
145419.0;"";"gui_0433";"icaa";"busqueda_nombre_exacta"
145419.0;"";"gui_0293";"icaa";"busqueda_nombre_exacta"
145421.0;"";"gui_0434";"icaa";"busqueda_nombre_exacta"
145421.0;"";"gui_0435";"icaa";"busqueda_nombre_exacta"
145624.0;"";"gui_0436";"icaa";"busqueda_nombre_exacta"
145714.0;"";"gui_0267";"icaa";"busqueda_nombre_exacta"
145720.0;"";"gui_0437";"icaa";"busqueda_nombre_exacta"
145823.0;"";"gui_0438";"icaa";"busqueda_nombre_exacta"
145922.0;"";"gui_0439";"icaa";"busqueda_nombre_exacta"
146022.0;"";"gui_0440";"icaa";"busqueda_nombre_exacta"
146218.0;"";"gui_0441";"icaa";"busqueda_nombre_exacta"
146319.0;"";"gui_0442";"icaa";"busqueda_nombre_exacta"
146319.0;"";"gui_0443";"icaa";"busqueda_nombre_exacta"
146419.0;"";"gui_0014";"icaa";"busqueda_nombre_exacta"
146419.0;"";"gui_0444";"icaa";"busqueda_nombre_exacta"
146419.0;"";"gui_0445";"icaa";"busqueda_nombre_exacta"
146419.0;"";"gui_0446";"icaa";"busqueda_nombre_exacta"
146424.0;"";"gui_0447";"icaa";"busqueda_nombre_aproximada"
146620.0;"";"gui_0448";"icaa";"busqueda_nombre_exacta"
146620.0;"";"gui_0449";"icaa";"busqueda_nombre_exacta"
146724.0;"";"gui_0450";"icaa";"busqueda_nombre_exacta"
147020.0;"";"gui_0451";"icaa";"busqueda_nombre_exacta"
14715.0;"";"gui_0452";"icaa";"busqueda_nombre_exacta"
14715.0;"";"gui_0368";"icaa";"busqueda_nombre_exacta"
147217.0;"";"gui_0237";"icaa";"busqueda_nombre_exacta"
147217.0;"";"gui_0091";"icaa";"busqueda_nombre_exacta"
147222.0;"";"gui_0453";"icaa";"busqueda_nombre_exacta"
147420.0;"";"gui_0454";"icaa";"busqueda_nombre_exacta"
147420.0;"";"gui_0455";"icaa";"busqueda_nombre_exacta"
147516.0;"";"gui_0456";"icaa";"busqueda_nombre_exacta"
147516.0;"";"gui_0457";"icaa";"busqueda_nombre_exacta"
147519.0;"";"gui_0458";"icaa";"busqueda_nombre_exacta"
147522.0;"";"gui_0459";"icaa";"busqueda_nombre_exacta"
147523.0;"";"gui_0460";"icaa";"busqueda_nombre_exacta"
147523.0;"";"gui_0461";"icaa";"busqueda_nombre_exacta"
147523.0;"";"gui_0462";"icaa";"busqueda_nombre_exacta"
147523.0;"";"gui_0463";"icaa";"busqueda_nombre_exacta"
147523.0;"";"gui_0464";"icaa";"busqueda_nombre_aproximada"
147523.0;"";"gui_0465";"icaa";"busqueda_nombre_exacta"
147523.0;"";"gui_0466";"icaa";"busqueda_nombre_exacta"
147523.0;"";"gui_0467";"icaa";"busqueda_nombre_exacta"
147620.0;"";"gui_0468";"icaa";"busqueda_nombre_exacta"
147823.0;"";"gui_0469";"icaa";"busqueda_nombre_exacta"
147823.0;"";"gui_0470";"icaa";"busqueda_nombre_exacta"
147921.0;"";"gui_0471";"icaa";"busqueda_nombre_aproximada"
148025.0;"";"gui_0472";"icaa";"busqueda_nombre_exacta"
148025.0;"";"gui_0473";"icaa";"busqueda_nombre_exacta"
148419.0;"";"gui_0474";"icaa";"busqueda_nombre_exacta"
148622.0;"";"gui_0475";"icaa";"busqueda_nombre_exacta"
148719.0;"";"gui_0476";"icaa";"busqueda_nombre_exacta"
148720.0;"";"gui_0251";"icaa";"busqueda_nombre_exacta"
148720.0;"";"gui_0477";"icaa";"busqueda_nombre_exacta"
148720.0;"";"gui_0478";"icaa";"busqueda_nombre_exacta"
148721.0;"";"gui_0479";"icaa";"busqueda_nombre_aproximada"
148721.0;"";"gui_0322";"icaa";"busqueda_nombre_exacta"
1488.0;"";"gui_0480";"icaa";"busqueda_nombre_exacta"
148822.0;"";"gui_0481";"icaa";"busqueda_nombre_exacta"
148822.0;"";"gui_0482";"icaa";"busqueda_nombre_exacta"
148922.0;"";"gui_0483";"icaa";"busqueda_nombre_exacta"
149020.0;"";"gui_0484";"icaa";"busqueda_nombre_exacta"
149020.0;"";"gui_0485";"icaa";"busqueda_nombre_exacta"
149020.0;"";"gui_0486";"icaa";"busqueda_nombre_exacta"
149024.0;"";"gui_0487";"icaa";"busqueda_nombre_exacta"
149024.0;"";"gui_0488";"icaa";"busqueda_nombre_exacta"
149119.0;"";"gui_0212";"icaa";"busqueda_nombre_exacta"
149222.0;"";"gui_0489";"icaa";"busqueda_nombre_exacta"
149323.0;"";"gui_0490";"icaa";"busqueda_nombre_exacta"
149323.0;"";"gui_0491";"icaa";"busqueda_nombre_exacta"
149323.0;"";"gui_0492";"icaa";"busqueda_nombre_exacta"
149620.0;"";"gui_0493";"icaa";"busqueda_nombre_exacta"
150017.0;"";"gui_0494";"icaa";"busqueda_nombre_exacta"
150017.0;"";"gui_0140";"icaa";"busqueda_nombre_exacta"
150123.0;"";"gui_0495";"icaa";"busqueda_nombre_exacta"
150221.0;"";"gui_0496";"icaa";"busqueda_nombre_exacta"
150223.0;"";"gui_0497";"icaa";"busqueda_nombre_exacta"
150223.0;"";"gui_0498";"icaa";"busqueda_nombre_aproximada"
150319.0;"";"gui_0499";"icaa";"busqueda_nombre_exacta"
150319.0;"";"gui_0500";"icaa";"busqueda_nombre_exacta"
150319.0;"";"gui_0501";"icaa";"busqueda_nombre_exacta"
150320.0;"";"gui_0502";"icaa";"busqueda_nombre_exacta"
150421.0;"";"gui_0503";"icaa";"busqueda_nombre_exacta"
150519.0;"";"gui_0504";"icaa";"busqueda_nombre_exacta"
150523.0;"";"gui_0505";"icaa";"busqueda_nombre_exacta"
15080.0;"";"gui_0126";"icaa";"busqueda_nombre_exacta"
151020.0;"";"gui_0126";"icaa";"busqueda_nombre_exacta"
152120.0;"";"gui_0506";"icaa";"busqueda_nombre_exacta"
152120.0;"";"gui_0507";"icaa";"busqueda_nombre_exacta"
152120.0;"";"gui_0508";"icaa";"busqueda_nombre_exacta"
152217.0;"";"gui_0509";"icaa";"busqueda_nombre_exacta"
152217.0;"";"gui_0510";"icaa";"busqueda_nombre_exacta"
152217.0;"";"gui_0511";"icaa";"busqueda_nombre_exacta"
152319.0;"";"gui_0211";"icaa";"busqueda_nombre_exacta"
152319.0;"";"gui_0512";"icaa";"busqueda_nombre_exacta"
152320.0;"";"gui_0513";"icaa";"busqueda_nombre_exacta"
152320.0;"";"gui_0151";"icaa";"busqueda_nombre_exacta"
152420.0;"";"gui_0514";"icaa";"busqueda_nombre_exacta"
152420.0;"";"gui_0515";"icaa";"busqueda_nombre_exacta"
152420.0;"";"gui_0516";"icaa";"busqueda_nombre_exacta"
152421.0;"";"gui_0517";"icaa";"busqueda_nombre_exacta"
152520.0;"";"gui_0518";"icaa";"busqueda_nombre_exacta"
152520.0;"";"gui_0519";"icaa";"busqueda_nombre_exacta"
152623.0;"";"gui_0520";"icaa";"busqueda_nombre_exacta"
152624.0;"";"gui_0521";"icaa";"busqueda_nombre_exacta"
152720.0;"";"gui_0522";"icaa";"busqueda_nombre_aproximada"
152819.0;"";"gui_0523";"icaa";"busqueda_nombre_exacta"
152921.0;"";"gui_0213";"icaa";"busqueda_nombre_exacta"
152921.0;"";"gui_0524";"icaa";"busqueda_nombre_exacta"
153122.0;"";"gui_0109";"icaa";"busqueda_nombre_exacta"
153321.0;"";"gui_0525";"icaa";"busqueda_nombre_exacta"
153523.0;"";"gui_0237";"icaa";"busqueda_nombre_exacta"
153722.0;"";"gui_0526";"icaa";"busqueda_nombre_exacta"
154119.0;"";"gui_0527";"icaa";"busqueda_nombre_exacta"
154119.0;"";"gui_0528";"icaa";"busqueda_nombre_exacta"
154219.0;"";"gui_0063";"icaa";"busqueda_nombre_exacta"
154219.0;"";"gui_0529";"icaa";"busqueda_nombre_exacta"
154219.0;"";"gui_0530";"icaa";"busqueda_nombre_exacta"
15422.0;"";"gui_0531";"icaa";"busqueda_nombre_exacta"
15422.0;"";"gui_0532";"icaa";"busqueda_nombre_exacta"
154322.0;"";"gui_0533";"icaa";"busqueda_nombre_exacta"
154322.0;"";"gui_0534";"icaa";"busqueda_nombre_exacta"
154322.0;"";"gui_0535";"icaa";"busqueda_nombre_exacta"
154622.0;"";"gui_0536";"icaa";"busqueda_nombre_exacta"
154722.0;"";"gui_0413";"icaa";"busqueda_nombre_exacta"
154817.0;"";"gui_0537";"icaa";"busqueda_nombre_exacta"
154817.0;"";"gui_0538";"icaa";"busqueda_nombre_exacta"
154919.0;"";"gui_0539";"icaa";"busqueda_nombre_exacta"
154919.0;"";"gui_0091";"icaa";"busqueda_nombre_exacta"
154922.0;"";"gui_0540";"icaa";"busqueda_nombre_exacta"
154923.0;"";"gui_0541";"icaa";"busqueda_nombre_exacta"
154923.0;"";"gui_0542";"icaa";"busqueda_nombre_exacta"
155119.0;"";"gui_0543";"icaa";"busqueda_nombre_exacta"
155119.0;"";"gui_0544";"icaa";"busqueda_nombre_exacta"
155120.0;"";"gui_0545";"icaa";"busqueda_nombre_exacta"
155123.0;"";"gui_0546";"icaa";"busqueda_nombre_exacta"
155123.0;"";"gui_0547";"icaa";"busqueda_nombre_exacta"
155323.0;"";"gui_0548";"icaa";"busqueda_nombre_exacta"
155323.0;"";"gui_0549";"icaa";"busqueda_nombre_exacta"
155323.0;"";"gui_0550";"icaa";"busqueda_nombre_exacta"
155323.0;"";"gui_0551";"icaa";"busqueda_nombre_exacta"
155323.0;"";"gui_0552";"icaa";"busqueda_nombre_exacta"
155323.0;"";"gui_0535";"icaa";"busqueda_nombre_exacta"
155421.0;"";"gui_0553";"icaa";"busqueda_nombre_exacta"
155421.0;"";"gui_0539";"icaa";"busqueda_nombre_exacta"
155521.0;"";"gui_0554";"icaa";"busqueda_nombre_exacta"
155523.0;"";"gui_0555";"icaa";"busqueda_nombre_exacta"
155523.0;"";"gui_0556";"icaa";"busqueda_nombre_exacta"
155619.0;"";"gui_0187";"icaa";"busqueda_nombre_exacta"
155620.0;"";"gui_0557";"icaa";"busqueda_nombre_exacta"
155623.0;"";"gui_0554";"icaa";"busqueda_nombre_exacta"
155623.0;"";"gui_0558";"icaa";"busqueda_nombre_exacta"
155721.0;"";"gui_0559";"icaa";"busqueda_nombre_exacta"
155822.0;"";"gui_0560";"icaa";"busqueda_nombre_exacta"
155921.0;"";"gui_0561";"icaa";"busqueda_nombre_exacta"
155921.0;"";"gui_0562";"icaa";"busqueda_nombre_exacta"
156120.0;"";"gui_0563";"icaa";"busqueda_nombre_exacta"
156120.0;"";"gui_0564";"icaa";"busqueda_nombre_exacta"
15622.0;"";"gui_0565";"icaa";"busqueda_nombre_exacta"
156320.0;"";"gui_0566";"icaa";"busqueda_nombre_exacta"
156322.0;"";"gui_0567";"icaa";"busqueda_nombre_exacta"
156419.0;"";"gui_0568";"icaa";"busqueda_nombre_exacta"
156419.0;"";"gui_0094";"icaa";"busqueda_nombre_exacta"
156420.0;"";"gui_0569";"icaa";"busqueda_nombre_exacta"
156420.0;"";"gui_0570";"icaa";"busqueda_nombre_exacta"
156421.0;"";"gui_0201";"icaa";"busqueda_nombre_exacta"
156620.0;"";"gui_0571";"icaa";"busqueda_nombre_aproximada"
156620.0;"";"gui_0572";"icaa";"busqueda_nombre_exacta"
156621.0;"";"gui_0573";"icaa";"busqueda_nombre_exacta"
156920.0;"";"gui_0574";"icaa";"busqueda_nombre_exacta"
156924.0;"";"gui_0575";"icaa";"busqueda_nombre_exacta"
156924.0;"";"gui_0576";"icaa";"busqueda_nombre_exacta"
157220.0;"";"gui_0577";"icaa";"busqueda_nombre_exacta"
157320.0;"";"gui_0250";"icaa";"busqueda_nombre_exacta"
157320.0;"";"gui_0578";"icaa";"busqueda_nombre_exacta"
157419.0;"";"gui_0495";"icaa";"busqueda_nombre_exacta"
157420.0;"";"gui_0579";"icaa";"busqueda_nombre_exacta"
157420.0;"";"gui_0580";"icaa";"busqueda_nombre_exacta"
157510.0;"";"gui_0581";"icaa";"busqueda_nombre_exacta"
157510.0;"";"gui_0582";"icaa";"busqueda_nombre_exacta"
157510.0;"";"gui_0583";"icaa";"busqueda_nombre_exacta"
157510.0;"";"gui_0584";"icaa";"busqueda_nombre_exacta"
157519.0;"";"gui_0063";"icaa";"busqueda_nombre_exacta"
157521.0;"";"gui_0585";"icaa";"busqueda_nombre_exacta"
157521.0;"";"gui_0586";"icaa";"busqueda_nombre_exacta"
157523.0;"";"gui_0587";"icaa";"busqueda_nombre_exacta"
157523.0;"";"gui_0588";"icaa";"busqueda_nombre_exacta"
157619.0;"";"gui_0589";"icaa";"busqueda_nombre_exacta"
157619.0;"";"gui_0145";"icaa";"busqueda_nombre_exacta"
157619.0;"";"gui_0590";"icaa";"busqueda_nombre_exacta"
157620.0;"";"gui_0054";"icaa";"busqueda_nombre_exacta"
157620.0;"";"gui_0055";"icaa";"busqueda_nombre_exacta"
157621.0;"";"gui_0579";"icaa";"busqueda_nombre_exacta"
157621.0;"";"gui_0580";"icaa";"busqueda_nombre_exacta"
157722.0;"";"gui_0335";"icaa";"busqueda_nombre_exacta"
157722.0;"";"gui_0591";"icaa";"busqueda_nombre_exacta"
157722.0;"";"gui_0592";"icaa";"busqueda_nombre_exacta"
157724.0;"";"gui_0593";"icaa";"busqueda_nombre_exacta"
157724.0;"";"gui_0594";"icaa";"busqueda_nombre_exacta"
157821.0;"";"gui_0595";"icaa";"busqueda_nombre_exacta"
157821.0;"";"gui_0596";"icaa";"busqueda_nombre_exacta"
157911.0;"";"gui_0597";"icaa";"busqueda_nombre_exacta"
158022.0;"";"gui_0598";"icaa";"busqueda_nombre_exacta"
158121.0;"";"gui_0599";"icaa";"busqueda_nombre_exacta"
158121.0;"";"gui_0600";"icaa";"busqueda_nombre_exacta"
158217.0;"";"gui_0601";"icaa";"busqueda_nombre_exacta"
158217.0;"";"gui_0602";"icaa";"busqueda_nombre_exacta"
158224.0;"";"gui_0603";"icaa";"busqueda_nombre_aproximada"
158320.0;"";"gui_0604";"icaa";"busqueda_nombre_exacta"
158321.0;"";"gui_0285";"icaa";"busqueda_nombre_exacta"
158321.0;"";"gui_0381";"icaa";"busqueda_nombre_exacta"
158322.0;"";"gui_0430";"icaa";"busqueda_nombre_exacta"
158322.0;"";"gui_0431";"icaa";"busqueda_nombre_exacta"
158322.0;"";"gui_0293";"icaa";"busqueda_nombre_exacta"
158322.0;"";"gui_0433";"icaa";"busqueda_nombre_exacta"
158322.0;"";"gui_0605";"icaa";"busqueda_nombre_exacta"
158423.0;"";"gui_0606";"icaa";"busqueda_nombre_exacta"
158423.0;"";"gui_0607";"icaa";"busqueda_nombre_exacta"
158519.0;"";"gui_0608";"icaa";"busqueda_nombre_exacta"
158520.0;"";"gui_0609";"icaa";"busqueda_nombre_exacta"
158520.0;"";"gui_0610";"icaa";"busqueda_nombre_exacta"
158521.0;"";"gui_0611";"icaa";"busqueda_nombre_exacta"
158619.0;"";"gui_0301";"icaa";"busqueda_nombre_exacta"
158619.0;"";"gui_0302";"icaa";"busqueda_nombre_exacta"
158621.0;"";"gui_0579";"icaa";"busqueda_nombre_exacta"
158621.0;"";"gui_0580";"icaa";"busqueda_nombre_exacta"
158624.0;"";"gui_0612";"icaa";"busqueda_nombre_exacta"
158625.0;"";"gui_0613";"icaa";"busqueda_nombre_exacta"
158625.0;"";"gui_0614";"icaa";"busqueda_nombre_exacta"
158719.0;"";"gui_0615";"icaa";"busqueda_nombre_exacta"
158720.0;"";"gui_0616";"icaa";"busqueda_nombre_exacta"
158723.0;"";"gui_0617";"icaa";"busqueda_nombre_exacta"
158821.0;"";"gui_0618";"icaa";"busqueda_nombre_exacta"
158821.0;"";"gui_0619";"icaa";"busqueda_nombre_exacta"
158919.0;"";"gui_0117";"icaa";"busqueda_nombre_exacta"
158920.0;"";"gui_0620";"icaa";"busqueda_nombre_exacta"
158920.0;"";"gui_0621";"icaa";"busqueda_nombre_exacta"
158921.0;"";"gui_0622";"icaa";"busqueda_nombre_exacta"
158921.0;"";"gui_0623";"icaa";"busqueda_nombre_exacta"
159020.0;"";"gui_0453";"icaa";"busqueda_nombre_exacta"
159119.0;"";"gui_0579";"icaa";"busqueda_nombre_exacta"
159119.0;"";"gui_0580";"icaa";"busqueda_nombre_exacta"
159120.0;"";"gui_0569";"icaa";"busqueda_nombre_exacta"
159120.0;"";"gui_0570";"icaa";"busqueda_nombre_exacta"
159123.0;"";"gui_0601";"icaa";"busqueda_nombre_exacta"
159123.0;"";"gui_0602";"icaa";"busqueda_nombre_exacta"
15913.0;"";"gui_0624";"icaa";"busqueda_nombre_exacta"
159222.0;"";"gui_0263";"icaa";"busqueda_nombre_exacta"
15924.0;"";"gui_0143";"icaa";"busqueda_nombre_exacta"
159319.0;"";"gui_0054";"icaa";"busqueda_nombre_exacta"
159319.0;"";"gui_0055";"icaa";"busqueda_nombre_exacta"
159320.0;"";"gui_0625";"icaa";"busqueda_nombre_exacta"
159323.0;"";"gui_0626";"icaa";"busqueda_nombre_exacta"
159420.0;"";"gui_0586";"icaa";"busqueda_nombre_exacta"
159520.0;"";"gui_0020";"icaa";"busqueda_nombre_exacta"
159610.0;"";"gui_0627";"icaa";"busqueda_nombre_exacta"
159610.0;"";"gui_0628";"icaa";"busqueda_nombre_exacta"
159620.0;"";"gui_0118";"icaa";"busqueda_nombre_aproximada"
159720.0;"";"gui_0176";"icaa";"busqueda_nombre_exacta"
159720.0;"";"gui_0629";"icaa";"busqueda_nombre_exacta"
159721.0;"";"gui_0630";"icaa";"busqueda_nombre_exacta"
159721.0;"";"gui_0631";"icaa";"busqueda_nombre_exacta"
159724.0;"";"gui_0632";"icaa";"busqueda_nombre_exacta"
159820.0;"";"gui_0633";"icaa";"busqueda_nombre_exacta"
159920.0;"";"gui_0634";"icaa";"busqueda_nombre_exacta"
159950.0;"";"gui_0013";"icaa";"busqueda_nombre_exacta"
159950.0;"";"gui_0165";"icaa";"busqueda_nombre_exacta"
160020.0;"";"gui_0635";"icaa";"busqueda_nombre_exacta"
160020.0;"";"gui_0636";"icaa";"busqueda_nombre_exacta"
160124.0;"";"gui_0495";"icaa";"busqueda_nombre_exacta"
16021.0;"";"gui_0296";"icaa";"busqueda_nombre_exacta"
16021.0;"";"gui_0146";"icaa";"busqueda_nombre_exacta"
160220.0;"";"gui_0637";"icaa";"busqueda_nombre_exacta"
160322.0;"";"gui_0638";"icaa";"busqueda_nombre_exacta"
160322.0;"";"gui_0639";"icaa";"busqueda_nombre_exacta"
160520.0;"";"gui_0640";"icaa";"busqueda_nombre_exacta"
160520.0;"";"gui_0632";"icaa";"busqueda_nombre_exacta"
160620.0;"";"gui_0641";"icaa";"busqueda_nombre_exacta"
160621.0;"";"gui_0642";"icaa";"busqueda_nombre_exacta"
16119.0;"";"gui_0643";"icaa";"busqueda_nombre_exacta"
16119.0;"";"gui_0644";"icaa";"busqueda_nombre_exacta"
16124.0;"";"gui_0645";"icaa";"busqueda_nombre_exacta"
161320.0;"";"gui_0646";"icaa";"busqueda_nombre_exacta"
161523.0;"";"gui_0647";"icaa";"busqueda_nombre_aproximada"
161721.0;"";"gui_0648";"icaa";"busqueda_nombre_exacta"
162019.0;"";"gui_0649";"icaa";"busqueda_nombre_aproximada"
162019.0;"";"gui_0650";"icaa";"busqueda_nombre_exacta"
162122.0;"";"gui_0651";"icaa";"busqueda_nombre_exacta"
162122.0;"";"gui_0652";"icaa";"busqueda_nombre_aproximada"
162723.0;"";"gui_0653";"icaa";"busqueda_nombre_aproximada"
162821.0;"";"gui_0654";"icaa";"busqueda_nombre_exacta"
162923.0;"";"gui_0655";"icaa";"busqueda_nombre_exacta"
163022.0;"";"gui_0656";"icaa";"busqueda_nombre_exacta"
163022.0;"";"gui_0657";"icaa";"busqueda_nombre_exacta"
163022.0;"";"gui_0658";"icaa";"busqueda_nombre_exacta"
163022.0;"";"gui_0659";"icaa";"busqueda_nombre_exacta"
163121.0;"";"gui_0660";"icaa";"busqueda_nombre_exacta"
16315.0;"";"gui_0661";"icaa";"busqueda_nombre_exacta"
16315.0;"";"gui_0662";"icaa";"busqueda_nombre_exacta"
163219.0;"";"gui_0663";"icaa";"busqueda_nombre_exacta"
163219.0;"";"gui_0664";"icaa";"busqueda_nombre_exacta"
163219.0;"";"gui_0665";"icaa";"busqueda_nombre_exacta"
163519.0;"";"gui_0666";"icaa";"busqueda_nombre_exacta"
163519.0;"";"gui_0667";"icaa";"busqueda_nombre_aproximada"
163622.0;"";"gui_0668";"icaa";"busqueda_nombre_exacta"
163623.0;"";"gui_0669";"icaa";"busqueda_nombre_exacta"
163623.0;"";"gui_0670";"icaa";"busqueda_nombre_exacta"
163719.0;"";"gui_0300";"icaa";"busqueda_nombre_exacta"
163719.0;"";"gui_0309";"icaa";"busqueda_nombre_exacta"
163719.0;"";"gui_0671";"icaa";"busqueda_nombre_aproximada"
163920.0;"";"gui_0109";"icaa";"busqueda_nombre_exacta"
164322.0;"";"gui_0211";"icaa";"busqueda_nombre_exacta"
164322.0;"";"gui_0672";"icaa";"busqueda_nombre_exacta"
164621.0;"";"gui_0673";"icaa";"busqueda_nombre_aproximada"
164816.0;"";"gui_0674";"icaa";"busqueda_nombre_exacta"
164816.0;"";"gui_0675";"icaa";"busqueda_nombre_exacta"
165520.0;"";"gui_0676";"icaa";"busqueda_nombre_exacta"
165722.0;"";"gui_0677";"icaa";"busqueda_nombre_exacta"
165919.0;"";"gui_0678";"icaa";"busqueda_nombre_exacta"
166522.0;"";"gui_0309";"icaa";"busqueda_nombre_exacta"
166523.0;"";"gui_0519";"icaa";"busqueda_nombre_exacta"
166523.0;"";"gui_0145";"icaa";"busqueda_nombre_exacta"
166821.0;"";"gui_0679";"icaa";"busqueda_nombre_exacta"
166823.0;"";"gui_0680";"icaa";"busqueda_nombre_exacta"
166917.0;"";"gui_0681";"icaa";"busqueda_nombre_aproximada"
166923.0;"";"gui_0250";"icaa";"busqueda_nombre_exacta"
166923.0;"";"gui_0578";"icaa";"busqueda_nombre_exacta"
167022.0;"";"gui_0682";"icaa";"busqueda_nombre_exacta"
167023.0;"";"gui_0546";"icaa";"busqueda_nombre_exacta"
167122.0;"";"gui_0683";"icaa";"busqueda_nombre_exacta"
167122.0;"";"gui_0684";"icaa";"busqueda_nombre_exacta"
